V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1527778	0	0	0.7777778	0	0	0	0
1	0.990649	1	1	1	1	0.980198	0.9807481	0.979648	0.990649	0.9834983	1	1	1	1	0.990649	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.6208559	0.6190476	0.6075949	0.6202531	0.6172393	0.6136227	0.6063894	0.610006	0.6160337	0.6148282	0.610006	0.6088005	0.6160337	0.6172393	0.6636528	0.6214587	0.6172393	0.6455696	0.610006	0.6027728	0.647378	0.6196504	0.5961422	0.6172393	0.6955997	0.6106088	0.5515371	0.6214587	0.6485835	0.5557565	0.6178421	0.6467752	0.649789	0.6003616	0.60217	0.6142254	0.6045811	0.5738397	0.562387	0.6051838
0.5606061	0.5327273	0.5121212	0.5472727	0.6418182	0.5472727	0.5709091	0.5121212	0.5490909	0.5472727	0.5515152	0.509697	0.5133333	0.5927272	0.5460606	0.5927272	0.5442424	0.5533333	0.5	0.4793939	0.5963637	0.5515152	0.5072727	0.6012121	0.6490909	0.5418182	0.3133333	0.6412121	0.549697	0.4787879	0.5872727	0.6309091	0.6133333	0.4212121	0.3981818	0.4230303	0.5163636	0.4642424	0.3721212	0.4927273
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4130952	0.4	0.3642857	0.3321429	0.4071428	0.2869048	0.35	0.4107143	0.3988095	0.3416667	0.375	0.4202381	0.3595238	0.3952381	0.3952381	0.3642857	0.3988095	0.4428571	0.4380952	0.4380952	0.4428571	0.4416667	0.4202381	0.4369048	0.4416667	0.4095238	0.3654762	0.4369048	0.4178571	0.4202381	0.4130952	0.4166667	0.4428571	0.4202381	0.4142857	0.4166667	0.4202381	0.3988095	0.3964286	0.4333333
0.9922202	0.9904249	0.9742669	0.9928187	0.9527229	0.9856374	0.9898264	0.9934171	0.97307	0.9916218	0.9958109	0.989228	0.9958109	0.9994016	0.994614	0.9982046	0.9970078	0.9964094	0.994614	1	0.9964094	0.9970078	0.9982046	0.9964094	0.9964094	0.9970078	0.9988031	0.9970078	1	0.9970078	0.9970078	0.9964094	1	0.9964094	0.9916218	0.9934171	0.9958109	0.9958109	0.978456	0.9587073
0.5617977	0	0.0561798	0	0.1498127	0.5243446	0.1872659	0.2097378	0	0	0	0	0	0.2808989	0	0.2808989	0	0	0.2808989	0	0	0.4044944	0.3258427	0	0.6591761	0	0.0411985	0.0561798	0.5655431	0.1385768	0.3707865	0	0.2808989	0	0	0	0	0	0	0
0.9864865	0.9984985	0.9992492	0.981982	0.9774775	0.9812312	0.996997	0.9984985	0.9692192	0.9774775	0.9992492	0.9744745	0.996997	1	0.9932432	0.996997	0.9977477	0.996997	0.9984985	0.9992492	0.9947447	0.993994	0.9984985	0.9962462	0.996997	0.9977477	0.996997	0.9924925	0.9992492	0.9947447	0.996997	0.996997	0.9984985	0.9947447	0.9962462	0.9992492	0.9962462	0.9947447	0.996997	0.9707207
0.996875	1	1	1	0.990625	1	1	1	0.990625	1	1	0.9979166	1	1	0.9979166	0.996875	1	0.9979166	1	1	0.9927083	1	1	1	1	1	1	0.9979166	1	1	1	0.996875	1	0.996875	0.9916667	1	0.9989583	1	1	0.9979166
0.9843049	0.9828101	1	0.9843049	0.9932736	0.9798206	0.9917788	1	0.9678625	0.9910314	0.9835575	0.9940209	1	0.9850523	0.9910314	0.9910314	0.9820628	0.9977579	0.9828101	0.9932736	0.9940209	1	0.9977579	1	1	0.9940209	1	1	0.9955157	0.9880419	0.9932736	0.9977579	0.9977579	0.990284	1	0.9925262	0.9880419	0.9932736	0.9880419	0.9820628
0.9914966	0.9835601	0.9824263	0.9880952	0.9795918	0.9909297	0.9795918	1	0.9835601	0.984127	0.9767573	0.6814059	1	1	0.9897959	0.9863946	0.9744898	0.9914966	0.9648526	0.9665533	0.9903628	0.9875283	0.9863946	0.9880952	1	0.9869614	0.9897959	0.9880952	1	0.9869614	0.9852608	0.9897959	0.9778911	0.9829932	0.9880952	0.9863946	0.9863946	0.9829932	0.9648526	0.9739229
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9634146	0.9552845	0.9628339	0.9616725	0.9076655	0.9674796	0.9535424	0.9587688	0.9541231	0.8937282	0.9477352	0.7845529	0.9663182	0.9610918	0.9547038	0.9796748	0.9721254	0.9727061	0.9651568	0.9610918	0.9651568	0.956446	0.9761904	0.9634146	0.970964	0.9849012	0.9674796	0.9593496	0.9761904	0.956446	0.9698026	0.9558653	0.966899	0.9547038	0.9529617	0.9552845	0.966899	0.9512195	0.9512195	0.9041812
0.9907728	0.9911572	0.9965398	0.9880815	0.9769319	0.9753941	0.9907728	0.9900038	0.9911572	0.9842368	0.9700115	0.9327182	0.9903883	0.9773164	0.9953864	0.9973087	0.9876971	0.9865437	0.9853902	0.9865437	0.9911572	0.9830834	0.9919262	0.9946175	0.9950019	0.9911572	0.9780853	0.9876971	0.9911572	0.9911572	0.9930796	0.9911572	0.9892349	0.9692426	0.9880815	0.9857747	0.9926951	0.9876971	0.9850058	0.9796232
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9815281	0.9806885	0.9806885	0.9815281	0.9806885	0.9798489	0.9815281	0.9806885	0.9689336	0.9815281	0.9731318	0.9865659	0.9798489	0.9865659	0.9806885	0.9865659	0.9806885	0.9806885	0.9806885	0.9899244	0.9907641	0.9974811	0.9756507	0.9899244	0.9865659	0.9815281	0.9790092	0.9806885	0.9798489	0.9832074	0.9815281	0.9806885	0.9815281	0.9806885	0.9815281	0.9823678	0.9865659	0.9815281	0.9806885	0.9815281
1	1	1	1	0.9947369	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9973684	1	1	1	1	1	1	1	1
0.9893089	0.9969454	0.9755632	0.9812906	0.9904544	0.9610538	0.991218	0.9862543	0.9190531	0.9484536	0.9789996	0.9488354	0.975945	0.991218	0.978236	0.9820542	0.9858724	0.9767087	0.9599084	0.9618175	0.9778541	0.9946545	0.9858724	0.9931272	0.9961817	0.9854906	0.969454	0.9885452	0.9835815	0.9843452	0.9969454	0.9957999	0.9984727	0.9725086	0.997709	1	0.997709	0.9893089	0.997709	0.9652539
0.9603961	1	1	1	1	1	1	1	0.9141914	1	0.990099	0.8976898	0.9768977	1	0.9438944	1	1	1	0.990099	1	1	1	0.9438944	0.990099	1	0.9207921	0.9273927	1	0.9966997	0.9009901	1	0.9273927	0.9174917	0.9141914	0.9174917	0.970297	1	1	1	1
1	1	0.9988682	0.9966044	0.9949066	0.9954726	0.983588	1	0.9960385	0.9960385	1	0.9824561	1	1	1	1	1	1	0.983588	0.9932088	1	1	0.9960385	0.9841539	1	1	1	1	1	1	0.9960385	1	1	0.9960385	0.9796265	1	0.983588	0.9903792	0.9971703	0.9926429
1	1	1	0.9961905	1	0.976508	0.9971429	1	0.9507936	0.9711111	1	0.9676191	1	1	0.9987302	1	1	1	0.9977778	0.9974603	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9834921	1	0.9939682	0.9990476	0.9879365	0.9673016
1	1	1	1	0.9819494	1	0.9602888	1	0.9590855	1	1	1	1	1	1	1	1	1	1	1	1	0.9927798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9788054	0.9426782	0.9195569	0.9325626	0.9783237	0.9431599	0.9768786	0.9754335	0.9759152	0.933526	0.9291908	0.7683044	0.9792871	0.9460501	0.9831406	0.9768786	0.9393064	0.9898844	0.984104	0.9320809	0.9600193	0.9918112	0.988921	0.9759152	0.9971098	0.9932563	0.9359345	0.9797688	0.9436416	0.9402698	0.9884393	0.9788054	0.988921	0.9407514	0.9585742	0.9696532	0.9340077	0.9836224	0.9330443	0.9903661
0.9648649	0.9261261	0.8846847	0.9189189	0.8882883	0.9252252	0.9648649	0.9171171	0.9648649	0.9333333	0.9531531	0.6171171	0.9630631	0.9243243	0.9351351	0.9288288	0.9648649	0.9342343	0.9531531	0.8747748	0.9135135	0.9531531	0.9612613	0.9342343	0.9540541	0.9657658	0.9342343	0.9612613	0.9702703	0.954955	0.9621621	0.9396396	0.9297297	0.9621621	0.918018	0.9288288	0.9576576	0.9234234	0.8828829	0.9135135
0.8901099	0.989011	0.9377289	0.9047619	0.9047619	0.9450549	0.8791209	0.9047619	0.9157509	0.96337	0.9120879	0.8021978	0.96337	0.9230769	0.967033	0.9194139	0.96337	1	0.8974359	0.9304029	0.974359	0.996337	0.956044	0.9010989	0.9120879	0.9230769	0.9120879	0.9120879	0.9450549	0.9157509	0.9304029	0.9010989	0.9450549	0.9230769	0.8901099	0.9377289	0.9084249	0.8901099	0.9047619	0.8717949
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9630467	0.9426848	0.9366516	0.8974359	0.9268476	0.9004525	0.9351433	0.9751131	0.7368024	0.6855204	0.8944193	0.990196	0.9502262	0.9992458	0.9555053	0.9381599	0.9803922	0.9630467	0.9358974	0.9668175	0.9358974	0.959276	0.9449472	0.9886878	0.9886878	0.9411765	0.9668175	1	0.9977375	0.9909502	0.9773756	0.9886878	1	0.9419306	0.9984917	0.9834087	0.9547511	0.9984917	0.959276	0.9381599
0.9176611	0.8257757	0.8353222	0.8353222	0.7899761	0.778043	0.8353222	0.7458234	0.7386635	0.7458234	0.8090692	0.8412888	0.8365155	0.9260143	0.9140812	0.8365155	0.8591886	0.9295943	0.9140812	0.8365155	0.9045346	0.9045346	0.8568019	0.8484487	1	0.8615752	0.8735083	0.9093079	0.9976134	0.9164678	1	0.8961814	0.9200478	0.8627685	0.853222	0.8424821	0.9081146	0.8568019	0.7470167	0.8615752
1	1	1	0.9892819	0.9849946	0.9892819	0.9892819	0.9978564	1	0.9860665	1	0.982851	0.9978564	0.9967846	1	0.9957128	1	0.9989282	1	1	1	0.9978564	1	1	0.9978564	1	0.9978564	1	0.9946409	1	0.9946409	1	1	0.9978564	1	1	1	0.9946409	0.9871383	0.9946409
0.920386	0.9215923	0.9328508	0.9630076	0.9561721	0.9433052	0.9191797	0.960193	0.9642139	0.9296341	0.9433052	0.7647768	0.9605951	0.9754725	0.982308	0.9702453	0.9613993	0.982308	0.9686369	0.9726578	0.9762766	0.9806997	0.9790913	0.858464	0.9915561	0.977885	0.9710494	0.9790913	0.9766787	0.9786892	0.9815038	0.9525533	0.9710494	0.8073985	0.9211902	0.8833936	0.8990752	0.9227986	0.7675915	0.845195
0.9660877	0.993383	0.9644334	0.9644334	0.968569	0.9842845	0.948718	0.9983457	0.9602978	0.9230769	0.9387924	0.9503722	0.993383	0.9917287	0.9445823	0.9801489	0.974359	0.9569892	0.9751861	0.942928	0.9578164	0.9760132	0.9875931	0.9942101	0.9652606	0.9677419	0.9296939	0.993383	0.9652606	0.9627792	0.9669148	0.9942101	0.9983457	0.9710504	0.9776675	0.9818031	0.9784946	0.993383	0.9569892	0.9586435
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9043825	0.8924303	0.9309429	0.8871182	0.938911	0.9116866	0.9176627	0.9621514	0.8851262	0.873174	0.9216468	0.7948207	0.9515272	0.9601594	0.9136786	0.9169987	0.9276229	0.9667995	0.9077025	0.9316069	0.9130146	0.8944223	0.937583	0.9501992	0.9521912	0.996016	0.9741036	0.9123506	0.8612218	0.9249668	0.9203187	0.8984064	0.9309429	0.937583	0.8984064	0.9634794	0.9116866	0.9422311	0.9143426	0.8831341
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0.0806452	0.0806452	0.1612903	0	0	0	0	0	0.0806452	0.0806452	0	0.055914	0.0333333	0	0.0301075	0.1612903	0.0806452	0.0806452	0.2021505	0.2462366	0	0	0.1612903	0	0	0.1451613	0.1989247	0.0806452	0.3010753	0.0806452	0	0	0	0	0	0.1612903	0.0806452	0
0.9733334	1	1	0.8488889	0.8488889	0.84	0.8444445	0.9733334	0.92	0.8088889	0.9688889	0.8444445	0.9733334	0.8666667	0.96	0.9822222	0.8533334	0.8577778	0.8577778	1	1	0.8622222	1	1	1	0.9688889	0.9733334	0.8577778	1	1	0.9644445	0.9777778	1	0.8577778	1	0.8488889	0.9688889	0.8444445	1	0.8444445
0.9978166	0.992722	0.9985444	0.9919942	0.9861718	1	1	1	0.9861718	0.9934498	0.9934498	0.9723435	0.9934498	0.9934498	0.9941776	0.9956332	0.9832606	0.9985444	0.9934498	0.9978166	0.9978166	0.9985444	0.9934498	0.9898108	0.9992722	0.9941776	0.9883552	0.9970888	1	0.9905386	0.996361	0.9949054	0.996361	0.9759825	0.9934498	0.989083	0.9970888	0.9934498	0.9723435	0.9752547
0.9940239	0.9926959	0.9926959	0.9814077	0.9820717	0.9774237	0.9800797	1	0.9887118	0.9820717	0.9926959	0.9501992	0.9926959	0.9820717	0.9807437	0.9774237	0.9926959	0.997344	0.996016	0.9774237	0.9774237	0.9774237	0.9767596	0.9926959	0.9926959	0.9926959	1	1	0.9840637	0.9926959	1	0.9893758	0.9953519	0.9648075	0.9800797	0.9648075	0.9926959	0.9926959	0.9820717	0.9628154
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.5469522	0.4645799	0.6425041	0.4777595	0.476112	0.3920923	0.3558484	0.4151565	0.4448105	0.4777595	0.4958814	0.5321252	0.4069193	0.5667216	0.354201	0.4283361	0.5337726	0.4629325	0.6375618	0.4991763	0.476112	0.4859967	0.6705107	0.4233937	0.4810544	0.6556837	0.461285	0.6507413	0.6243822	0.5551894	0.6375618	0.5304778	0.4958814	0.5337726	0.6705107	0.4398682	0.4662274	0.5420099	0.5469522	0.4596376
0.9789827	0.9562842	0.9205549	0.8894494	0.928121	0.8944935	0.8696932	0.8427911	0.8432114	0.8352249	0.8142077	0.8654897	0.9129887	0.8381673	0.9058428	0.9810845	0.9209752	0.9398907	0.9066835	0.913409	0.9537621	0.9760404	0.9428331	0.8717949	0.9726776	0.9810845	0.9234973	0.9092056	0.964691	0.9239176	0.97562	0.9928541	0.9432535	0.8566625	0.9470366	0.8575032	0.9121479	0.8638083	0.889029	0.9100462
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.6728205	0.3687179	0.2917949	0.4933333	0.5005128	0.8492308	0.2564103	0.4733333	0.7676923	0.7425641	0.2594872	0.0769231	0.1779487	0.4748718	0.9169231	0.9605128	0.3641026	0.9574359	0.2435897	0.3861538	0.9641026	1	0.3641026	0.8246154	0.9938462	0.3923077	0.2502564	0.9846154	0.9974359	0.3282051	0.9876923	0.7384616	0.7435898	0.3764102	0.6610256	0.5907692	0.5953846	0.3184615	0.2841026	0.2882051
0.9714429	0.9709419	0.987475	0.9328657	0.9804609	0.9559118	0.9704409	0.9869739	0.9589179	0.9689379	0.9734469	0.9043086	0.9809619	0.9739479	0.9549098	0.9383767	0.9549098	0.9819639	0.9709419	0.9714429	0.995992	1	0.9744489	0.9148297	0.9869739	1	0.9819639	0.9824649	0.9869739	0.9724449	0.985471	0.9669338	0.9293587	0.9769539	0.8957916	0.9509018	0.9669338	0.9243487	0.9564129	0.9694389
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9913793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.9545454	0.9517906	0.9490358	0.9517906	1	1	0.9972452	0.9490358	0.9517906	0.9449036	1	0.9380165	0.9972452	0.9545454	0.9449036	0.953168	0.9504132	1	1	1	0.9876033	0.9449036	0.9972452	1	1	0.9545454	1	0.9972452	0.9407713	1	0.9834711	1	1	1	1	1	1	0.9449036	1	0.9242424
1	1	1	0.9814126	1	1	0.9429988	0.9665428	0.9653036	0.9851301	0.9814126	1	0.9429988	1	1	1	0.9653036	1	1	1	1	0.9653036	1	1	1	0.983891	0.9578686	1	1	0.9851301	1	1	1	1	1	1	1	1	1	1
1	1	1	1	0.9996046	1	1	1	0.9996046	1	1	1	1	0.9992092	1	1	1	1	1	1	1	1	0.9996046	1	1	1	1	1	0.9996046	1	1	1	1	1	1	1	1	1	1	1
1	0.9650239	0.9353471	0.9311076	0.9798622	0.9162692	0.7853736	0.9554849	0.8076311	0.6470588	0.8494965	0.936407	0.9485956	0.9607843	0.9576046	0.8929518	0.981452	0.9745628	0.9077901	0.9777424	0.9862215	0.9798622	0.9920509	1	0.9915209	0.9740329	0.963434	0.9989401	1	0.9920509	0.9968203	0.9888712	1	0.9952305	0.9883413	1	1	0.9835718	0.9417064	0.9321675
0.9134616	0.6570513	0.4663461	0.5785257	0.5168269	0.6266026	0.4567308	0.6282051	0.5120192	0.573718	0.4567308	0.943109	0.5320513	0.5168269	0.5168269	0.5769231	0.5785257	0.6274039	0.5168269	0.6370192	0.6850961	0.6690705	0.5769231	0.9863782	0.8621795	0.6153846	0.6971154	0.7355769	0.9094551	0.6802884	0.9447116	0.9519231	0.988782	0.957532	0.9751602	0.9527243	0.9951923	0.886218	0.65625	0.7451923
0.1923077	0.1903846	0.0269231	0.1320513	0.1192308	0.0961538	0.1698718	0.1967949	0.0480769	0.0269231	0.0961538	0	0.1891026	0.1948718	0.2352564	0.175641	0.2884615	0.4121795	0.0480769	0.0480769	0.551282	0.525641	0.0480769	0.1083333	0.6717949	0.1442308	0	0.7128205	0.6	0.1628205	0.7397436	0.0794872	0	0.0480769	0	0.0602564	0.0480769	0.148718	0	0.0641026
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0.9973376	1	1	0.9898828	1	0.9621938	1	1	1	1	1	1	1	1	1	1	1	0.9808307	1	1	1	1	1	1	1	1	1	0.9781682	0.9840255	0.9755058	1	1	0.998935	1
0.8886926	0.8551237	0.655477	0.7650177	0.6466431	0.9257951	0.3021201	0.7420495	0.9770318	0.4699647	0.8180212	0.9240283	0.8975265	0.6042403	0.606007	0.8515901	0.9293286	0.975265	0.9222615	0.9293286	0.8515901	0.9045936	0.9240283	0.9469965	0.8763251	0.8674912	0.8763251	0.9151943	0.8922262	0.8674912	0.9222615	0.844523	0.8621908	0.8975265	0.9081272	0.8922262	0.9240283	0.810954	0.7031802	0.7561837
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	0.995122	1	1	1	1	1	1	0.9934959	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.8951613	0.7889785	0.5443549	0.2822581	0.5013441	0.3024194	0.1008065	0.6962366	0.4637097	0.2016129	0.4086021	0.469086	0.4704301	0.5645161	0.7016129	0.6263441	0.7190861	0.9744624	0.4556452	0.7379032	0.9771506	0.9610215	0.6586022	0.7325269	0.9852151	0.8252688	0.4663979	0.9959677	0.9650537	0.7231183	0.9731183	0.8575269	0.9112903	0.4825269	0.7204301	0.5268817	0.7674731	0.2379032	0.1787634	0.2271505
0.9994213	1	0.9875579	0.9701968	1	0.9320023	0.9927662	0.9968171	0.9597801	0.8804977	0.9881366	0.9192708	0.9973958	1	1	0.9959491	1	1	0.9991319	1	1	1	1	0.994213	1	1	0.9976852	1	1	1	1	0.9991319	1	0.9973958	0.9910301	0.9904514	0.9852431	0.9921875	0.9696181	0.9606481
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0.990113	1	1	0.990113	0.9978814	0.9837571	1	0.9978814	1	1	1	0.9908192	1	1	0.9978814	0.990113	0.9957627	1	0.9978814	1	1	1	1	1	1	1	1	1	1	1	0.9915254	1	0.9908192	1
0.9906863	0.9892157	0.9867647	0.9862745	0.9852941	0.9848039	0.9740196	0.9887255	0.9877451	0.979902	0.9779412	0.9240196	0.9892157	0.9843137	0.9955882	0.9784313	0.9848039	0.9843137	0.9843137	0.9872549	0.9833333	0.9789216	0.9764706	0.9715686	0.9970588	0.9808823	0.9848039	0.9897059	0.979902	0.9794118	0.9980392	0.9897059	0.9803922	0.9549019	0.9852941	0.9803922	0.9872549	0.9764706	0.977451	0.9779412
0	0	0	0	0	0	0	0	0	0	0	0	0.630137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	0.9983233	1	0.9741784	1	1	0.998994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.998994	0.9808853	0.9580818	0.9714956	1	0.9996647	0.9996647	0.9993293
0.6754386	0.9017544	0.7684211	0.6315789	0.6929824	0.8631579	0.3070175	0.9736842	0.8350877	0.6561403	0.6842105	0.3964912	0.9035088	0.9368421	0.6421053	0.7561404	0.8122807	0.9473684	0.8473684	1	0.8421053	0.9473684	0.8982456	0.8578947	1	1	0.9947369	0.9947369	0.9157895	0.8859649	1	0.9122807	0.9754386	0.3315789	0.8210526	0.6877193	0.7421052	0.6578947	0.4947369	0.7614035
1	0.9891473	1	1	1	0.8527132	1	0.979845	0.8651163	0.6511628	0.855814	1	0.6248062	0.8868217	0.9844961	0.7426357	0.9658915	1	0.7426357	0.8899225	1	0.9565892	0.855814	1	1	1	0.7968992	1	1	0.8062016	1	1	1	1	1	1	1	1	1	1
0.9990593	0.9905927	0.9934149	0.9761681	0.9987457	0.9924741	0.9780495	0.9764817	0.96582	0.9780495	0.996237	0.8225149	0.9987457	0.9993728	0.9915334	0.9887112	0.9987457	0.9987457	0.9689558	0.9818125	0.9921606	0.9987457	0.9811853	1	0.9981185	0.9749138	0.9905927	0.9949828	1	0.9789903	0.9987457	0.9896519	0.9805582	0.9360301	0.9695829	0.9774224	0.9927877	0.9862026	0.9698965	0.9573534
1	0.6221617	0.6344233	0.633515	0.5531335	0.5140781	0.4396003	0.5840145	0.4804723	0.2524977	0.739782	0.9791099	0.8619437	0.7933697	0.8428701	0.6525885	0.9886467	0.9927339	0.9536785	0.9945504	0.9777475	0.9900091	0.9804723	0.9990917	0.9904632	0.9582198	0.9786558	0.9636694	0.9945504	1	0.9977294	1	0.9945504	0.9922798	0.9990917	1	1	0.9618528	0.9813806	0.9209809
0.9415911	0.6918429	0.2316214	0.6706949	0.7442095	0.6032225	0.2114804	0.5699899	0.5871097	0.5065458	0.8026183	0.9566969	0.9979859	0.795569	0.9969789	0.8459215	1	1	0.9848943	0.9718026	0.9607251	0.9889225	0.9879154	1	0.9677744	1	0.9869084	0.9969789	0.9969789	0.9355488	1	1	1	1	1	0.9969789	1	0.8106747	0.8761329	0.8851964
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0.9788264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9957653	1	1	1	1	1	1
1	1	0.9942145	1	0.9786382	1	1	0.9955496	0.9942145	0.9933245	1	0.3302181	1	1	1	1	1	1	0.9973298	0.9919893	1	0.9968848	1	0.9181131	1	0.9973298	1	1	1	1	1	0.9906542	0.9906542	0.5732087	0.7961727	0.8406765	0.7654651	0.9906542	0.8491322	0.9581664
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0.0530786	0	0.0530786	0.0530786	0.1061571	0	0.1061571	0	0.1762208	0.0530786	0.3085634	0.2951168	0.0820948	0.512385	0	0	0.4260439	0.4253362	0.0530786	0	0.6893135	0.0530786	0.0530786	0.373673	0.472753	0	0.5704175	0.0530786	0	0.0530786	0	0	0	0	0	0
1	1	1	0.9944095	1	1	1	1	0.9126485	0.7847659	1	1	0.988819	1	0.9965059	0.9909154	1	1	0.9727463	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9960861	0.9947815	0.9954338	0.9947815	0.9986954	0.9967384	0.9934769	0.9934769	0.9934769	0.9889106	0.9915199	0.9928246	0.9980431	0.9993477	1	0.9934769	0.9941292	1	0.9908676	0.9993477	0.9921722	0.9960861	0.9934769	0.9947815	1	1	0.9928246	0.9986954	0.987606	0.9947815	0.9993477	0.9947815	0.9941292	0.9934769	0.9941292	0.9960861	0.9921722	0.9960861	0.9954338	0.9915199
0.8705036	0.8369305	0.9640288	0.9520383	0.8729017	0.8177458	0.882494	0.8705036	0.8729017	0.8705036	0.8465228	0.8105516	0.853717	0.7985612	0.8705036	0.8729017	0.8705036	0.8800959	0.793765	0.7913669	0.8057554	0.793765	0.8345324	0.8800959	0.8776978	0.8105516	0.793765	0.8705036	0.853717	0.8705036	0.8705036	0.8752998	0.8944844	0.8369305	0.8465228	0.8705036	0.8105516	0.9664268	0.8705036	0.9664268
0.9957402	1	0.9776358	0.9925452	0.9765708	1	0.9936102	1	0.9925452	0.9893504	0.9978701	0.7390841	0.9978701	1	0.9904153	1	1	1	0.9968051	1	0.9968051	0.9946752	1	1	1	1	1	1	1	0.9968051	1	0.9925452	0.9968051	0.9552715	0.9787008	0.9968051	0.9978701	0.9861555	0.9158679	0.9914803
